x,y,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,LOCAL_DAY,SNOW_ON_GROUND,LOCAL_MONTH,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,STATION_NAME,ID,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,LOCAL_YEAR,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE
-79.08333333333333,43.13333333333333,0,,1992-03-22 00:00:00,3,,22.8,,,-6.5,,,,,,,,,6135638,22,,3,,-3,,ON,NIAGARA FALLS,6135638.1992.3.22,,,3,0,1992,,-4.8
-79.08333333333333,43.13333333333333,0,,1992-03-23 00:00:00,0,,23.3,,,-10.5,T,,,,,,,,6135638,23,,3,,0,,ON,NIAGARA FALLS,6135638.1992.3.23,T,,0,0,1992,,-5.3
-79.08333333333333,43.13333333333333,0,,1992-03-24 00:00:00,0,,20.5,,,-8.5,,,,,,,,,6135638,24,,3,,3.5,,ON,NIAGARA FALLS,6135638.1992.3.24,,,0,0,1992,,-2.5
-79.08333333333333,43.13333333333333,0,,1992-03-25 00:00:00,0,,12.5,,,-2,,,,,,,,,6135638,25,,3,,13,,ON,NIAGARA FALLS,6135638.1992.3.25,,,3.4,3.4,1992,,5.5
-79.08333333333333,43.13333333333333,0,,1992-03-26 00:00:00,0,,10.2,,,5,,,,,,,,,6135638,26,,3,,10.5,,ON,NIAGARA FALLS,6135638.1992.3.26,,,3.2,3.2,1992,,7.8
-79.08333333333333,43.13333333333333,0,E,1992-03-27 00:00:00,2,,16,,,0,,E,,,,E,,,6135638,27,,3,,4,E,ON,NIAGARA FALLS,6135638.1992.3.27,,,10.1,8.1,1992,,2
-79.08333333333333,43.13333333333333,0,,1992-03-28 00:00:00,0,,17,,,-3,,,,,,,,,6135638,28,,3,,5,,ON,NIAGARA FALLS,6135638.1992.3.28,,,0,0,1992,,1
-79.08333333333333,43.13333333333333,0,,1992-03-29 00:00:00,0,,14.2,,,-2.5,,,,,,,,,6135638,29,,3,,10,,ON,NIAGARA FALLS,6135638.1992.3.29,,,0,0,1992,,3.8
-79.08333333333333,43.13333333333333,0,,1992-03-30 00:00:00,0,,13.7,,,-0.5,,,,,,,,,6135638,30,,3,,9,,ON,NIAGARA FALLS,6135638.1992.3.30,,,0,0,1992,,4.3
-79.08333333333333,43.13333333333333,0,,1992-03-31 00:00:00,7,,13.7,,,-0.5,,,,,,,,,6135638,31,,3,,9,,ON,NIAGARA FALLS,6135638.1992.3.31,,,9.6,2.6,1992,,4.3
-79.08333333333333,43.13333333333333,0,,1992-04-01 00:00:00,1.4,,14.2,,,-1,,,,,,,,,6135638,1,,4,,8.5,,ON,NIAGARA FALLS,6135638.1992.4.1,,,1.4,0,1992,,3.8
-79.08333333333333,43.13333333333333,0,,1992-04-02 00:00:00,2.2,,19.5,,,-4,,,,,,,,,6135638,2,,4,,1,,ON,NIAGARA FALLS,6135638.1992.4.2,,,2.2,0,1992,,-1.5
-79.08333333333333,43.13333333333333,0,,1992-04-03 00:00:00,0,,18.8,,,-4.5,,,,,,,,,6135638,3,,4,,3,,ON,NIAGARA FALLS,6135638.1992.4.3,,,0,0,1992,,-0.8
-79.08333333333333,43.13333333333333,0,,1992-04-04 00:00:00,0,,14.7,,,-0.5,,,,,,,,,6135638,4,,4,,7,,ON,NIAGARA FALLS,6135638.1992.4.4,,,0,0,1992,,3.3
-79.08333333333333,43.13333333333333,0,,1992-04-05 00:00:00,0,,15.2,,,-1.5,,,,,,,,,6135638,5,,4,,7,,ON,NIAGARA FALLS,6135638.1992.4.5,,,0,0,1992,,2.8
-79.08333333333333,43.13333333333333,0,,1992-04-06 00:00:00,0,,13.7,,,-2.5,,,,,,,,,6135638,6,,4,,11,,ON,NIAGARA FALLS,6135638.1992.4.6,,,1,1,1992,,4.3
-79.08333333333333,43.13333333333333,0,,1992-04-07 00:00:00,0,,8.2,,,3,,,,,,,,,6135638,7,,4,,16.5,,ON,NIAGARA FALLS,6135638.1992.4.7,,,1.4,1.4,1992,,9.8
-79.08333333333333,43.13333333333333,0,,1992-04-08 00:00:00,0,,11,,,3,,,,,,,,,6135638,8,,4,,11,,ON,NIAGARA FALLS,6135638.1992.4.8,,,1,1,1992,,7
-79.08333333333333,43.13333333333333,0,,1992-04-09 00:00:00,0,,11.5,,,2,,,,,,,,,6135638,9,,4,,11,,ON,NIAGARA FALLS,6135638.1992.4.9,,,0.6,0.6,1992,,6.5
-79.08333333333333,43.13333333333333,0,,1992-04-10 00:00:00,0,,12.5,,,0.5,,,,,,,,,6135638,10,,4,,10.5,,ON,NIAGARA FALLS,6135638.1992.4.10,,,5.6,5.6,1992,,5.5
-79.08333333333333,43.13333333333333,0,,1992-04-11 00:00:00,0,,13.2,,,2.5,,,,,,,,,6135638,11,,4,,7,,ON,NIAGARA FALLS,6135638.1992.4.11,,,7.8,7.8,1992,,4.8
-79.08333333333333,43.13333333333333,0,,1992-04-12 00:00:00,0,,15.2,,,1,,,,,,,,,6135638,12,,4,,4.5,,ON,NIAGARA FALLS,6135638.1992.4.12,,,0,0,1992,,2.8
-79.08333333333333,43.13333333333333,0,,1992-04-13 00:00:00,0,,19.5,,,-6,,,,,,,,,6135638,13,,4,,3,,ON,NIAGARA FALLS,6135638.1992.4.13,,,0,0,1992,,-1.5
-79.08333333333333,43.13333333333333,0,,1992-04-14 00:00:00,0,,16.2,,,-4,,,,,,,,,6135638,14,,4,,7.5,,ON,NIAGARA FALLS,6135638.1992.4.14,,,0,0,1992,,1.8
-79.08333333333333,43.13333333333333,0,,1992-04-15 00:00:00,0,,14.5,,,-3,,,,,,,,,6135638,15,,4,,10,,ON,NIAGARA FALLS,6135638.1992.4.15,,,4.4,4.4,1992,,3.5
-79.08333333333333,43.13333333333333,0,,1992-04-16 00:00:00,0,,12.2,,,3,,,,,,,,,6135638,16,,4,,8.5,,ON,NIAGARA FALLS,6135638.1992.4.16,,,34.2,34.2,1992,,5.8
-79.08333333333333,43.13333333333333,0,,1992-04-17 00:00:00,0,,12.7,,,2,,,,,,,,,6135638,17,,4,,8.5,,ON,NIAGARA FALLS,6135638.1992.4.17,,,0.3,0.3,1992,,5.3
-79.08333333333333,43.13333333333333,0,,1992-04-18 00:00:00,0,,13,,,3,,,,,,,E,,6135638,18,,4,,7,,ON,NIAGARA FALLS,6135638.1992.4.18,E,,3.5,3.5,1992,,5
-79.08333333333333,43.13333333333333,0,,1992-04-19 00:00:00,0,,7,,,5,,,,,,,,,6135638,19,,4,,17,,ON,NIAGARA FALLS,6135638.1992.4.19,,,0.2,0.2,1992,,11
-79.08333333333333,43.13333333333333,0,,1992-04-20 00:00:00,0,,1.5,,,8.5,,,,,,,,,6135638,20,,4,,24.5,,ON,NIAGARA FALLS,6135638.1992.4.20,,,0,0,1992,,16.5
-79.08333333333333,43.13333333333333,0.5,,1992-04-21 00:00:00,0,,0,,,15,,,,,,,,,6135638,21,,4,,22,,ON,NIAGARA FALLS,6135638.1992.4.21,,,10.6,10.6,1992,,18.5
-79.08333333333333,43.13333333333333,0,,1992-04-22 00:00:00,0,,2.5,,,11.5,,,,,,,,,6135638,22,,4,,19.5,,ON,NIAGARA FALLS,6135638.1992.4.22,,,0.5,0.5,1992,,15.5
-79.08333333333333,43.13333333333333,0,,1992-04-23 00:00:00,0,,8.7,,,5.5,,,,,,,,,6135638,23,,4,,13,,ON,NIAGARA FALLS,6135638.1992.4.23,,,25,25,1992,,9.3
-79.08333333333333,43.13333333333333,0,,1992-04-24 00:00:00,0,,11.5,,,4.5,,,,,,,,,6135638,24,,4,,8.5,,ON,NIAGARA FALLS,6135638.1992.4.24,,,11.4,11.4,1992,,6.5
-79.08333333333333,43.13333333333333,0,,1992-04-25 00:00:00,0,,10.7,,,6,,,,,,,,,6135638,25,,4,,8.5,,ON,NIAGARA FALLS,6135638.1992.4.25,,,3.4,3.4,1992,,7.3
-79.08333333333333,43.13333333333333,0,,1992-04-26 00:00:00,0,,10.5,,,4.5,,,,,,,,,6135638,26,,4,,10.5,,ON,NIAGARA FALLS,6135638.1992.4.26,,,0,0,1992,,7.5
-79.08333333333333,43.13333333333333,0,,1992-04-27 00:00:00,0,,10.5,,,2,,,,,,,,,6135638,27,,4,,13,,ON,NIAGARA FALLS,6135638.1992.4.27,,,0,0,1992,,7.5
-79.08333333333333,43.13333333333333,0,,1992-04-28 00:00:00,0,,10,,,2.5,,,,,,,,,6135638,28,,4,,13.5,,ON,NIAGARA FALLS,6135638.1992.4.28,,,0,0,1992,,8
-79.08333333333333,43.13333333333333,0,,1992-04-29 00:00:00,0,,8.5,,,3,,,,,,,,,6135638,29,,4,,16,,ON,NIAGARA FALLS,6135638.1992.4.29,,,5,5,1992,,9.5
-79.08333333333333,43.13333333333333,0,,1992-04-30 00:00:00,0,,8.2,,,7.5,,,,,,,,,6135638,30,,4,,12,,ON,NIAGARA FALLS,6135638.1992.4.30,,,2.4,2.4,1992,,9.8
-79.08333333333333,43.13333333333333,0,,1992-05-01 00:00:00,0,,6.7,,,5,,,,,,,,,6135638,1,0,5,,17.5,,ON,NIAGARA FALLS,6135638.1992.5.1,,,2.8,2.8,1992,,11.3
-79.08333333333333,43.13333333333333,0,,1992-05-02 00:00:00,0,,2.2,,,10.5,,,,,,,,,6135638,2,0,5,,21,,ON,NIAGARA FALLS,6135638.1992.5.2,,,17.8,17.8,1992,,15.8
-79.08333333333333,43.13333333333333,0,,1992-05-03 00:00:00,0,,6.7,,,7,,,,,,,,,6135638,3,0,5,,15.5,,ON,NIAGARA FALLS,6135638.1992.5.3,,,0,0,1992,,11.3
-79.08333333333333,43.13333333333333,0,,1992-05-04 00:00:00,0,,8,,,5.5,,,,,,,,,6135638,4,0,5,,14.5,,ON,NIAGARA FALLS,6135638.1992.5.4,,,0,0,1992,,10
-79.08333333333333,43.13333333333333,0,,1992-05-05 00:00:00,0,,9,,,5,,,,,,,,,6135638,5,0,5,,13,,ON,NIAGARA FALLS,6135638.1992.5.5,,,0,0,1992,,9
-79.08333333333333,43.13333333333333,0,,1992-05-06 00:00:00,0,,10.2,,,1.5,,,,,,,,,6135638,6,0,5,,14,,ON,NIAGARA FALLS,6135638.1992.5.6,,,0,0,1992,,7.8
-79.08333333333333,43.13333333333333,0,,1992-05-07 00:00:00,0,,7.5,,,2,,,,,,,,,6135638,7,0,5,,19,,ON,NIAGARA FALLS,6135638.1992.5.7,,,0,0,1992,,10.5
-79.08333333333333,43.13333333333333,0,,1992-05-08 00:00:00,0,,4.7,,,6.5,,,,,,,,,6135638,8,0,5,,20,,ON,NIAGARA FALLS,6135638.1992.5.8,,,0.8,0.8,1992,,13.3
-79.08333333333333,43.13333333333333,0,,1992-05-09 00:00:00,0,,2,,,13,,,,,,,,,6135638,9,0,5,,19,,ON,NIAGARA FALLS,6135638.1992.5.9,,,0,0,1992,,16
-79.08333333333333,43.13333333333333,0,,1992-05-10 00:00:00,0,,1.7,,,11,,,,,,,,,6135638,10,0,5,,21.5,,ON,NIAGARA FALLS,6135638.1992.5.10,,,0,0,1992,,16.3
-79.08333333333333,43.13333333333333,0,,1992-05-11 00:00:00,0,,0.5,,,8.5,,,,,,,,,6135638,11,0,5,,26.5,,ON,NIAGARA FALLS,6135638.1992.5.11,,,0,0,1992,,17.5
-79.08333333333333,43.13333333333333,2.8,,1992-05-12 00:00:00,0,,0,,,12.5,,,,,,,,,6135638,12,0,5,,29,,ON,NIAGARA FALLS,6135638.1992.5.12,,,0,0,1992,,20.8
-79.08333333333333,43.13333333333333,1,,1992-05-13 00:00:00,0,,0,,,13,,,,,,,,,6135638,13,0,5,,25,,ON,NIAGARA FALLS,6135638.1992.5.13,,,1,1,1992,,19
-79.08333333333333,43.13333333333333,0,,1992-05-14 00:00:00,0,,7.2,,,7,,,,,,,,,6135638,14,0,5,,14.5,,ON,NIAGARA FALLS,6135638.1992.5.14,,,0,0,1992,,10.8
-79.08333333333333,43.13333333333333,0,,1992-05-15 00:00:00,0,,5.5,,,5,,,,,,,,,6135638,15,0,5,,20,,ON,NIAGARA FALLS,6135638.1992.5.15,,,0,0,1992,,12.5
-79.08333333333333,43.13333333333333,0,,1992-05-16 00:00:00,0,,3.7,,,7.5,,,,,,,,,6135638,16,0,5,,21,,ON,NIAGARA FALLS,6135638.1992.5.16,,,0,0,1992,,14.3
-79.08333333333333,43.13333333333333,2.8,,1992-05-17 00:00:00,0,,0,,,13,,,,,,,,,6135638,17,0,5,,28.5,,ON,NIAGARA FALLS,6135638.1992.5.17,,,3.2,3.2,1992,,20.8
-79.08333333333333,43.13333333333333,0,,1992-05-18 00:00:00,0,,4.2,,,10.5,,,,,,,,,6135638,18,0,5,,17,,ON,NIAGARA FALLS,6135638.1992.5.18,,,0,0,1992,,13.8
-79.08333333333333,43.13333333333333,0,,1992-05-19 00:00:00,0,,4.7,,,6.5,,,,,,,,,6135638,19,0,5,,20,,ON,NIAGARA FALLS,6135638.1992.5.19,,,0,0,1992,,13.3
-79.08333333333333,43.13333333333333,0.5,,1992-05-20 00:00:00,0,,0,,,10,,,,,,,,,6135638,20,0,5,,27,,ON,NIAGARA FALLS,6135638.1992.5.20,,,0,0,1992,,18.5
-79.08333333333333,43.13333333333333,2.3,,1992-05-21 00:00:00,0,,0,,,12.5,,,,,,,,,6135638,21,0,5,,28,,ON,NIAGARA FALLS,6135638.1992.5.21,,,0,0,1992,,20.3
-79.08333333333333,43.13333333333333,2,,1992-05-22 00:00:00,0,,0,,,11,,,,,,,,,6135638,22,0,5,,29,,ON,NIAGARA FALLS,6135638.1992.5.22,,,0,0,1992,,20
-79.08333333333333,43.13333333333333,4.3,,1992-05-23 00:00:00,0,,0,,,17,,,,,,,,,6135638,23,0,5,,27.5,,ON,NIAGARA FALLS,6135638.1992.5.23,,,10,10,1992,,22.3
-79.08333333333333,43.13333333333333,0,,1992-05-24 00:00:00,0,,10.2,,,4.5,,,,,,,T,,6135638,24,0,5,,11,,ON,NIAGARA FALLS,6135638.1992.5.24,T,,0,0,1992,,7.8
-79.08333333333333,43.13333333333333,0,,1992-05-25 00:00:00,0,,10.5,,,3,,,,,,,,,6135638,25,0,5,,12,,ON,NIAGARA FALLS,6135638.1992.5.25,,,2,2,1992,,7.5
-79.08333333333333,43.13333333333333,0,,1992-05-26 00:00:00,0,,9.5,,,6,,,,,,,,,6135638,26,0,5,,11,,ON,NIAGARA FALLS,6135638.1992.5.26,,,3.4,3.4,1992,,8.5
-79.08333333333333,43.13333333333333,0,,1992-05-27 00:00:00,0,,5.5,,,7.5,,,,,,,,,6135638,27,0,5,,17.5,,ON,NIAGARA FALLS,6135638.1992.5.27,,,0,0,1992,,12.5
-79.08333333333333,43.13333333333333,0,,1992-05-28 00:00:00,0,,5.2,,,6.5,,,,,,,,,6135638,28,0,5,,19,,ON,NIAGARA FALLS,6135638.1992.5.28,,,0,0,1992,,12.8
-79.08333333333333,43.13333333333333,0,,1992-05-29 00:00:00,0,,3,,,7.5,,,,,,,,,6135638,29,0,5,,22.5,,ON,NIAGARA FALLS,6135638.1992.5.29,,,1.8,1.8,1992,,15
-79.08333333333333,43.13333333333333,0,,1992-05-30 00:00:00,0,,4.2,,,11.5,,,,,,,,,6135638,30,0,5,,16,,ON,NIAGARA FALLS,6135638.1992.5.30,,,24,24,1992,,13.8
-79.08333333333333,43.13333333333333,0,,1992-05-31 00:00:00,0,,4.7,,,10.5,,,,,,,,,6135638,31,0,5,,16,,ON,NIAGARA FALLS,6135638.1992.5.31,,,3,3,1992,,13.3
-79.08333333333333,43.13333333333333,0,,1992-06-01 00:00:00,0,,2,,,11.5,,,,,,,,,6135638,1,0,6,,20.5,,ON,NIAGARA FALLS,6135638.1992.6.1,,,0,0,1992,,16
-79.08333333333333,43.13333333333333,0,,1992-06-02 00:00:00,0,,1.5,,,9,,,,,,,,,6135638,2,0,6,,24,,ON,NIAGARA FALLS,6135638.1992.6.2,,,0,0,1992,,16.5
-79.08333333333333,43.13333333333333,0.5,,1992-06-03 00:00:00,0,,0,,,11,,,,,,,,,6135638,3,0,6,,26,,ON,NIAGARA FALLS,6135638.1992.6.3,,,0,0,1992,,18.5
-79.08333333333333,43.13333333333333,2.3,,1992-06-04 00:00:00,0,,0,,,13,,,,,,,,,6135638,4,0,6,,27.5,,ON,NIAGARA FALLS,6135638.1992.6.4,,,0.2,0.2,1992,,20.3
-79.08333333333333,43.13333333333333,1,,1992-06-05 00:00:00,0,,0,,,15,,,,,,,,,6135638,5,0,6,,23,,ON,NIAGARA FALLS,6135638.1992.6.5,,,1,1,1992,,19
-79.08333333333333,43.13333333333333,1.8,,1992-06-06 00:00:00,0,,0,,,15.5,,,,,,,,,6135638,6,0,6,,24,,ON,NIAGARA FALLS,6135638.1992.6.6,,,0.2,0.2,1992,,19.8
-79.08333333333333,43.13333333333333,1,,1992-06-07 00:00:00,0,,0,,,16,,,,,,,,,6135638,7,0,6,,22,,ON,NIAGARA FALLS,6135638.1992.6.7,,,3.7,3.7,1992,,19
-79.08333333333333,43.13333333333333,2,,1992-06-08 00:00:00,0,,0,,,15.5,,,,,,,,,6135638,8,0,6,,24.5,,ON,NIAGARA FALLS,6135638.1992.6.8,,,0,0,1992,,20
-79.08333333333333,43.13333333333333,0,,1992-06-09 00:00:00,0,,1.7,,,10.5,,,,,,,,,6135638,9,0,6,,22,,ON,NIAGARA FALLS,6135638.1992.6.9,,,0,0,1992,,16.3
-79.08333333333333,43.13333333333333,0,,1992-06-10 00:00:00,0,,1.2,,,9,,,,,,,,,6135638,10,0,6,,24.5,,ON,NIAGARA FALLS,6135638.1992.6.10,,,0,0,1992,,16.8
-79.08333333333333,43.13333333333333,0,,1992-06-11 00:00:00,0,,0.2,,,9,,,,,,,,,6135638,11,0,6,,26.5,,ON,NIAGARA FALLS,6135638.1992.6.11,,,0,0,1992,,17.8
-79.08333333333333,43.13333333333333,2.5,,1992-06-12 00:00:00,0,,0,,,12,,,,,,,,,6135638,12,0,6,,29,,ON,NIAGARA FALLS,6135638.1992.6.12,,,0,0,1992,,20.5
-79.08333333333333,43.13333333333333,4.8,,1992-06-13 00:00:00,0,,0,,,16,,,,,,,,,6135638,13,0,6,,29.5,,ON,NIAGARA FALLS,6135638.1992.6.13,,,0,0,1992,,22.8
-79.08333333333333,43.13333333333333,3.8,,1992-06-14 00:00:00,0,,0,,,18.5,,,,,,,,,6135638,14,0,6,,25,,ON,NIAGARA FALLS,6135638.1992.6.14,,,0,0,1992,,21.8
-79.08333333333333,43.13333333333333,0,,1992-06-15 00:00:00,0,,2,,,12.5,,,,,,,,,6135638,15,0,6,,19.5,,ON,NIAGARA FALLS,6135638.1992.6.15,,,0,0,1992,,16
-79.08333333333333,43.13333333333333,0,,1992-06-16 00:00:00,0,,2.7,,,8.5,,,,,,,,,6135638,16,0,6,,22,,ON,NIAGARA FALLS,6135638.1992.6.16,,,0,0,1992,,15.3
-79.08333333333333,43.13333333333333,4.5,,1992-06-17 00:00:00,0,,0,,,13.5,,,,,,,,,6135638,17,0,6,,31.5,,ON,NIAGARA FALLS,6135638.1992.6.17,,,1,1,1992,,22.5
-79.08333333333333,43.13333333333333,4.8,,1992-06-18 00:00:00,0,,0,,,17,,,,,,,,,6135638,18,0,6,,28.5,,ON,NIAGARA FALLS,6135638.1992.6.18,,,24.8,24.8,1992,,22.8
-79.08333333333333,43.13333333333333,0,,1992-06-19 00:00:00,0,,1.2,,,15,,,,,,,,,6135638,19,0,6,,18.5,,ON,NIAGARA FALLS,6135638.1992.6.19,,,12.8,12.8,1992,,16.8
-79.08333333333333,43.13333333333333,0,E,1992-06-20 00:00:00,0,,8.2,,,8.5,,E,,,,E,,,6135638,20,0,6,,11,E,ON,NIAGARA FALLS,6135638.1992.6.20,,,3,3,1992,,9.8
-79.08333333333333,43.13333333333333,0,,1992-06-21 00:00:00,0,,9.7,,,6.5,,,,,,,,,6135638,21,0,6,,10,,ON,NIAGARA FALLS,6135638.1992.6.21,,,7.8,7.8,1992,,8.3
-79.08333333333333,43.13333333333333,0,,1992-06-22 00:00:00,0,,5,,,6.5,,,,,,,,,6135638,22,0,6,,19.5,,ON,NIAGARA FALLS,6135638.1992.6.22,,,0.4,0.4,1992,,13
-79.08333333333333,43.13333333333333,0,,1992-06-23 00:00:00,0,,5.2,,,5.5,,,,,,,,,6135638,23,0,6,,20,,ON,NIAGARA FALLS,6135638.1992.6.23,,,9.4,9.4,1992,,12.8
-79.08333333333333,43.13333333333333,0,,1992-06-24 00:00:00,0,,5.7,,,11,,,,,,,,,6135638,24,0,6,,13.5,,ON,NIAGARA FALLS,6135638.1992.6.24,,,1.8,1.8,1992,,12.3
-79.08333333333333,43.13333333333333,0,,1992-06-25 00:00:00,0,,3,,,8.5,,,,,,,,,6135638,25,0,6,,21.5,,ON,NIAGARA FALLS,6135638.1992.6.25,,,0.2,0.2,1992,,15
-79.08333333333333,43.13333333333333,0,,1992-06-26 00:00:00,0,,1,,,10.5,,,,,,,,,6135638,26,0,6,,23.5,,ON,NIAGARA FALLS,6135638.1992.6.26,,,3,3,1992,,17
-79.08333333333333,43.13333333333333,0.8,,1992-06-27 00:00:00,0,,0,,,14,,,,,,,,,6135638,27,0,6,,23.5,,ON,NIAGARA FALLS,6135638.1992.6.27,,,1.2,1.2,1992,,18.8
-79.08333333333333,43.13333333333333,0,,1992-06-28 00:00:00,0,,0.7,,,11,,,,,,,,,6135638,28,0,6,,23.5,,ON,NIAGARA FALLS,6135638.1992.6.28,,,0,0,1992,,17.3
-79.08333333333333,43.13333333333333,2,,1992-06-29 00:00:00,0,,0,,,13,,,,,,,,,6135638,29,0,6,,27,,ON,NIAGARA FALLS,6135638.1992.6.29,,,0,0,1992,,20
-79.08333333333333,43.13333333333333,0,,1992-06-30 00:00:00,0,,0.5,,,15,,,,,,,,,6135638,30,0,6,,20,,ON,NIAGARA FALLS,6135638.1992.6.30,,,0,0,1992,,17.5
-79.08333333333333,43.13333333333333,0,,1992-07-01 00:00:00,0,,0.2,,,13,,,,,,,,,6135638,1,0,7,,22.5,,ON,NIAGARA FALLS,6135638.1992.7.1,,,0,0,1992,,17.8
-79.08333333333333,43.13333333333333,1.3,,1992-07-02 00:00:00,0,,0,,,15,,,,,,,,,6135638,2,0,7,,23.5,,ON,NIAGARA FALLS,6135638.1992.7.2,,,17,17,1992,,19.3
-79.08333333333333,43.13333333333333,2.5,,1992-07-03 00:00:00,0,,0,,,14.5,,,,,,,,,6135638,3,0,7,,26.5,,ON,NIAGARA FALLS,6135638.1992.7.3,,,0,0,1992,,20.5
-79.08333333333333,43.13333333333333,2.5,,1992-07-04 00:00:00,0,,0,,,16.5,,,,,,,,,6135638,4,0,7,,24.5,,ON,NIAGARA FALLS,6135638.1992.7.4,,,9.4,9.4,1992,,20.5
-79.08333333333333,43.13333333333333,1.8,,1992-07-05 00:00:00,0,,0,,,15,,,,,,,,,6135638,5,0,7,,24.5,,ON,NIAGARA FALLS,6135638.1992.7.5,,,0,0,1992,,19.8
-79.08333333333333,43.13333333333333,0,,1992-07-06 00:00:00,0,,1,,,13,,,,,,,,,6135638,6,0,7,,21,,ON,NIAGARA FALLS,6135638.1992.7.6,,,0,0,1992,,17
-79.08333333333333,43.13333333333333,0.8,,1992-07-07 00:00:00,0,,0,,,12,,,,,,,,,6135638,7,0,7,,25.5,,ON,NIAGARA FALLS,6135638.1992.7.7,,,0,0,1992,,18.8
-79.08333333333333,43.13333333333333,1.5,,1992-07-08 00:00:00,0,,0,,,17,,,,,,,,,6135638,8,0,7,,22,,ON,NIAGARA FALLS,6135638.1992.7.8,,,26.8,26.8,1992,,19.5
-79.08333333333333,43.13333333333333,4.3,,1992-07-09 00:00:00,0,,0,,,17,,,,,,,,,6135638,9,0,7,,27.5,,ON,NIAGARA FALLS,6135638.1992.7.9,,,0,0,1992,,22.3
-79.08333333333333,43.13333333333333,3,,1992-07-10 00:00:00,0,,0,,,16,,,,,,,,,6135638,10,0,7,,26,,ON,NIAGARA FALLS,6135638.1992.7.10,,,5.8,5.8,1992,,21
-79.08333333333333,43.13333333333333,2.3,,1992-07-11 00:00:00,0,,0,,,15.5,,,,,,,,,6135638,11,0,7,,25,,ON,NIAGARA FALLS,6135638.1992.7.11,,,0,0,1992,,20.3
-79.08333333333333,43.13333333333333,3,,1992-07-12 00:00:00,0,,0,,,17,,,,,,,,,6135638,12,0,7,,25,,ON,NIAGARA FALLS,6135638.1992.7.12,,,18.8,18.8,1992,,21
-79.08333333333333,43.13333333333333,2,,1992-07-13 00:00:00,0,,0,,,17,,,,,,,,,6135638,13,0,7,,23,,ON,NIAGARA FALLS,6135638.1992.7.13,,,14.4,14.4,1992,,20
-79.08333333333333,43.13333333333333,1.8,,1992-07-14 00:00:00,0,,0,,,16.5,,,,,,,,,6135638,14,0,7,,23,,ON,NIAGARA FALLS,6135638.1992.7.14,,,25.2,25.2,1992,,19.8
-79.08333333333333,43.13333333333333,1.3,,1992-07-15 00:00:00,0,,0,,,15.5,,,,,,,,,6135638,15,0,7,,23,,ON,NIAGARA FALLS,6135638.1992.7.15,,,1.6,1.6,1992,,19.3
-79.08333333333333,43.13333333333333,1.5,,1992-07-16 00:00:00,0,,0,,,13,,,,,,,,,6135638,16,0,7,,26,,ON,NIAGARA FALLS,6135638.1992.7.16,,,0,0,1992,,19.5
-79.08333333333333,43.13333333333333,2.8,,1992-07-17 00:00:00,0,,0,,,19.5,,,,,,,,,6135638,17,0,7,,22,,ON,NIAGARA FALLS,6135638.1992.7.17,,,15.4,15.4,1992,,20.8
-79.08333333333333,43.13333333333333,4.3,,1992-07-18 00:00:00,0,,0,,,17,,,,,,,,,6135638,18,0,7,,27.5,,ON,NIAGARA FALLS,6135638.1992.7.18,,,4,4,1992,,22.3
-79.08333333333333,43.13333333333333,3.8,,1992-07-19 00:00:00,0,,0,,,17.5,,,,,,,,,6135638,19,0,7,,26,,ON,NIAGARA FALLS,6135638.1992.7.19,,,0,0,1992,,21.8
-79.08333333333333,43.13333333333333,4.5,,1992-07-20 00:00:00,0,,0,,,18,,,,,,,,,6135638,20,0,7,,27,,ON,NIAGARA FALLS,6135638.1992.7.20,,,6.2,6.2,1992,,22.5
-79.08333333333333,43.13333333333333,0,E,1992-07-21 00:00:00,0,,2,,,13,,E,,,,E,,,6135638,21,0,7,E,19,,ON,NIAGARA FALLS,6135638.1992.7.21,,,0,0,1992,,16
-79.08333333333333,43.13333333333333,0,,1992-07-22 00:00:00,0,,4,,,9,,,,,,,,,6135638,22,0,7,,19,,ON,NIAGARA FALLS,6135638.1992.7.22,,,14,14,1992,,14
-79.08333333333333,43.13333333333333,0,,1992-07-23 00:00:00,0,,2,,,10.5,,,,,,,,,6135638,23,0,7,,21.5,,ON,NIAGARA FALLS,6135638.1992.7.23,,,1.5,1.5,1992,,16
-79.08333333333333,43.13333333333333,0,,1992-07-24 00:00:00,0,,2.2,,,10.5,,,,,,,,,6135638,24,0,7,,21,,ON,NIAGARA FALLS,6135638.1992.7.24,,,0,0,1992,,15.8
